"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"ASV629"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.193600162464567	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	7
"ASV6356"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.949925785565013	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV6356"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.974156955734903	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV6392"	"Lifestage"	".L"	"Lifestage.L"	3.95550759808412	NA	1.23430601766181	0.192559985627127	NA	0.369504527655587	1	"Model may not have converged with 1 eigenvalue close to zero: 6.4e-11"	"abundance"	92	4
"ASV6392"	"Location"	"UP"	"LocationUP"	-0.713585500861827	NA	2.02236176654213	0.784052586937296	NA	0.316388528161028	1	"Model may not have converged with 1 eigenvalue close to zero: 6.4e-11"	"abundance"	92	4
"ASV645"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.950760624759428	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV645"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.948554149435133	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV6454"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.973267184648056	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV6454"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.983627182375799	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV6654"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.949816763387287	1	"grouping factors must have > 1 sampled level"	"abundance"	92	2
"ASV6654"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.992818066456079	1	"grouping factors must have > 1 sampled level"	"abundance"	92	2
"ASV67"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.929377716661207	1	"No data points have the baseline factor level"	"abundance"	92	6
"ASV67"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.328497372409062	1	"No data points have the baseline factor level"	"abundance"	92	6
"ASV7202"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.958693720145863	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV7202"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.944439576993647	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV725"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.957168269116386	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV725"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.947118794759265	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV74"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.961364410169332	1	"No data points have the baseline factor level"	"abundance"	92	7
"ASV74"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.582366343948785	1	"No data points have the baseline factor level"	"abundance"	92	7
"ASV7440"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.949473783153605	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	10
"ASV7440"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.999999489309511	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	10
"ASV754"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.93771703799594	1	"No data points have the baseline factor level"	"abundance"	92	6
"ASV754"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.453460535511736	1	"No data points have the baseline factor level"	"abundance"	92	6
"ASV755"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.96573774581497	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV755"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.960485996128188	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV761"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.952434948835785	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV761"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.951395776379518	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV7717"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	2
"ASV7717"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	2
"ASV798"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.961440376218886	1	"No data points have the baseline factor level"	"abundance"	92	8
"ASV798"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.524593009055698	1	"No data points have the baseline factor level"	"abundance"	92	8
"ASV809"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.989670408987549	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV809"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.50648283909176	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV824"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.962843555703723	1	"No data points have the baseline factor level"	"abundance"	92	12
"ASV824"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.391278976471817	1	"No data points have the baseline factor level"	"abundance"	92	12
"ASV8426"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.97911683188947	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV8426"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	2
"ASV847"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.96177824959006	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV847"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.610276253699164	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV8525"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	2
"ASV8525"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	2
"ASV870"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.930633185919003	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV870"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.90704052153516	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV896"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.7817382616229	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	26
"ASV896"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.999993847435264	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	26
"ASV904"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.177252989174823	1	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	92	5
"ASV914"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	22
"ASV914"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	22
"ASV93"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	13
"ASV93"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	13
"ASV951"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.970113956473391	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV951"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.924024140880571	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV957"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.928125567678877	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV957"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.358975408545986	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV99"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.969783350273043	1	"No data points have the baseline factor level"	"abundance"	92	13
"ASV99"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.858470359707707	1	"No data points have the baseline factor level"	"abundance"	92	13
"ASV11775"	"Lifestage"	".L"	"Lifestage.L"	16.8054187146064	0	67005.4705731713	0.999799885235117	NA	NA	NA	"A large coefficient (>15 in absolute value) or small
                p-value (< 10^-10) was obtained from a feature present
                in <5% of samples. Check this is intended."	"prevalence"	92	2
"ASV11775"	"Location"	"UP"	"LocationUP"	22.1777016258523	0	45776.0845351692	0.999613439087052	NA	NA	NA	"A large coefficient (>15 in absolute value) or small
                p-value (< 10^-10) was obtained from a feature present
                in <5% of samples. Check this is intended."	"prevalence"	92	2
"ASV1209"	"Lifestage"	".L"	"Lifestage.L"	-12.3245373933916	0	470.036236741296	0.97908154589849	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	21
"ASV1209"	"Location"	"UP"	"LocationUP"	-0.882562103170625	0	0.607688522878352	0.146410861806213	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	21
"ASV147"	"Lifestage"	".L"	"Lifestage.L"	-1.36224175750348	0	0.00596246346641305	0	NA	0.59675252187929	1	"Model failed to converge with max|grad| = 0.011865 (tol = 0.002, component 1)"	"prevalence"	92	38
"ASV147"	"Location"	"UP"	"LocationUP"	-1.14355378640227	0	0.00595925229646156	0	NA	0.0398644654004781	0.525487941933183	"Model failed to converge with max|grad| = 0.011865 (tol = 0.002, component 1)"	"prevalence"	92	38
"ASV1501"	"Location"	"UP"	"LocationUP"	28.8766615697723	0	1302409.70746564	0.999982309528023	NA	NA	NA	"A large coefficient (>15 in absolute value) or small
                p-value (< 10^-10) was obtained from a feature present
                in <5% of samples. Check this is intended."	"prevalence"	92	2
"ASV1834"	"Lifestage"	".L"	"Lifestage.L"	16.7969811267992	0	50351.5171672846	0.999733830231648	NA	NA	NA	"A large coefficient (>15 in absolute value) or small
                p-value (< 10^-10) was obtained from a feature present
                in <5% of samples. Check this is intended."	"prevalence"	92	3
"ASV1834"	"Location"	"UP"	"LocationUP"	-22.6261210185004	0	41375.1348500082	0.999563674371161	NA	NA	NA	"A large coefficient (>15 in absolute value) or small
                p-value (< 10^-10) was obtained from a feature present
                in <5% of samples. Check this is intended."	"prevalence"	92	3
"ASV1843"	"Lifestage"	".L"	"Lifestage.L"	-14.2695750655526	0	473.219948374255	0.975944064732693	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	35
"ASV1843"	"Location"	"UP"	"LocationUP"	1.68907939568137	0	0.774143650805343	0.0291192631275441	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	35
"ASV2521"	"Lifestage"	".L"	"Lifestage.L"	-11.0121783454052	0	509.851591621995	0.982767997360235	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	7
"ASV2521"	"Location"	"UP"	"LocationUP"	2.1339583006533	0	1.15850409956572	0.0654759391055755	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	7
"ASV302"	"Lifestage"	".L"	"Lifestage.L"	18.1401722106467	0	234.713278156671	0.938395615179854	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	15
"ASV302"	"Location"	"UP"	"LocationUP"	-0.34157937740104	0	0.639057573729134	0.592992289626038	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	15
"ASV3051"	"Lifestage"	".L"	"Lifestage.L"	-15.2036336777193	0	1198.14925123132	0.989875702854755	NA	NA	NA	" Hessian is numerically singular: parameters are not uniquely determined"	"prevalence"	92	2
"ASV3051"	"Location"	"UP"	"LocationUP"	-21.6083402833291	0	918.46493686492	0.981230235300275	NA	NA	NA	" Hessian is numerically singular: parameters are not uniquely determined"	"prevalence"	92	2
"ASV316"	"Lifestage"	".L"	"Lifestage.L"	20.0418450682168	0	1258.14439079979	0.987290487013903	NA	NA	NA	" Hessian is numerically singular: parameters are not uniquely determined"	"prevalence"	92	3
"ASV316"	"Location"	"UP"	"LocationUP"	-0.861565072131346	0	1.28858558501768	0.503742378488882	NA	NA	NA	" Hessian is numerically singular: parameters are not uniquely determined"	"prevalence"	92	3
"ASV3298"	"Location"	"UP"	"LocationUP"	36.2993729108321	0	10117041.9100529	0.999997137235422	NA	NA	NA	"A large coefficient (>15 in absolute value) or small
                p-value (< 10^-10) was obtained from a feature present
                in <5% of samples. Check this is intended."	"prevalence"	92	2
"ASV5215"	"Lifestage"	".L"	"Lifestage.L"	-18.2932971123722	0	936.156406146672	0.98440964523483	NA	NA	NA	"A large coefficient (>15 in absolute value) or small
                p-value (< 10^-10) was obtained from a feature present
                in <5% of samples. Check this is intended."	"prevalence"	92	3
"ASV5302"	"Lifestage"	".L"	"Lifestage.L"	-12.8946683843154	0	395.346269023913	0.973980700583742	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	13
"ASV5302"	"Location"	"UP"	"LocationUP"	2.24805271501697	0	0.861027149417645	0.00903052369157642	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	13
"ASV533"	"Lifestage"	".L"	"Lifestage.L"	-17.5687682909046	0	503.153556756604	0.972145678323816	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	2
"ASV533"	"Location"	"UP"	"LocationUP"	21.3750350099254	0	506.891917434573	0.966364116928917	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	2
"ASV7717"	"Lifestage"	".L"	"Lifestage.L"	15.4592044490868	0	970.296688447585	0.987288281126369	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	2
"ASV7717"	"Location"	"UP"	"LocationUP"	19.653608829636	0	909.134011584534	0.982752719038787	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	2
"ASV8426"	"Location"	"UP"	"LocationUP"	17.7099515689092	0	4695.24240528634	0.996990472013248	NA	NA	NA	"A large coefficient (>15 in absolute value) or small
                p-value (< 10^-10) was obtained from a feature present
                in <5% of samples. Check this is intended."	"prevalence"	92	2
"ASV8525"	"Lifestage"	".L"	"Lifestage.L"	17.1982942594128	0	666.435488683349	0.979411764910707	NA	NA	NA	"A large coefficient (>15 in absolute value) or small
                p-value (< 10^-10) was obtained from a feature present
                in <5% of samples. Check this is intended."	"prevalence"	92	2
"ASV8525"	"Location"	"UP"	"LocationUP"	22.7198784340855	0	666.471610784861	0.972805548740531	NA	NA	NA	"A large coefficient (>15 in absolute value) or small
                p-value (< 10^-10) was obtained from a feature present
                in <5% of samples. Check this is intended."	"prevalence"	92	2
"ASV914"	"Lifestage"	".L"	"Lifestage.L"	-11.4296660176576	0	258.784747500527	0.964771532742317	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	22
"ASV914"	"Location"	"UP"	"LocationUP"	0.349160469868154	0	0.593001252589357	0.55599393849128	NA	NA	NA	"Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?"	"prevalence"	92	22
"ASV93"	"Lifestage"	".L"	"Lifestage.L"	12.5572560255094	0	1085.7208670165	0.990772013653266	NA	NA	NA	" Hessian is numerically singular: parameters are not uniquely determined"	"prevalence"	92	13
"ASV93"	"Location"	"UP"	"LocationUP"	-0.34765064061581	0	0.668176879017489	0.602856362300124	NA	NA	NA	" Hessian is numerically singular: parameters are not uniquely determined"	"prevalence"	92	13
